Symbol,Side,EntryTime,PeakTime,ExitTime,Leverage,EntryPrice,ExitPrice,PnL,PnL%,PeakROI,Reason
AVAX/USDT,buy,2025-05-18 16:00:00+00:00,2025-05-18 16:00:00+00:00,2025-05-18 16:00:00+00:00,10,23.751,22.750227,-10778.742089806763,-43.114968359227056,2.568312913140497,SL
DOGE/USDT,buy,2025-05-18 16:00:00+00:00,2025-05-18 16:00:00+00:00,2025-05-18 20:00:00+00:00,10,0.23653,0.22088889,-14535.091278988002,-67.09431972688458,5.918910920390701,SL
LUNA2/USDT,sell,2025-05-18 20:00:00+00:00,2025-05-18 20:00:00+00:00,2025-05-18 20:00:00+00:00,10,0.1891,0.1982,-8806.745950900367,-49.14674775251183,29.08514013749327,TrendExit
AVAX/USDT,sell,2025-05-18 20:00:00+00:00,2025-05-18 20:00:00+00:00,2025-05-18 20:00:00+00:00,10,22.011,23.041,-8007.377623081211,-47.81818181818188,24.851210758257267,TrendExit
LUNA2/USDT,buy,2025-05-19 00:00:00+00:00,2025-05-19 00:00:00+00:00,2025-05-19 00:00:00+00:00,10,0.1982,0.1889,-8928.91625846154,-47.8988395560039,5.549949545913308,TrendExit
AVAX/USDT,buy,2025-05-19 00:00:00+00:00,2025-05-19 00:00:00+00:00,2025-05-19 00:00:00+00:00,10,23.041,21.885,-10250.933190385342,-51.146347814764916,6.2063278503537465,TrendExit
LUNA2/USDT,sell,2025-05-19 04:00:00+00:00,2025-05-19 12:00:00+00:00,2025-05-19 16:00:00+00:00,10,0.1889,0.1919,-4127.488182571245,-16.889359449443994,40.232927474854534,TrendExit
AVAX/USDT,sell,2025-05-19 04:00:00+00:00,2025-05-19 04:00:00+00:00,2025-05-20 00:00:00+00:00,10,21.885,22.403,-5601.902493464788,-24.68101439342002,29.10669408270507,TrendExit
ETH/USDT,buy,2025-05-20 00:00:00+00:00,2025-05-20 00:00:00+00:00,2025-05-20 12:00:00+00:00,25,2526.87,2476.1214,-14345.14726430375,-52.683849683600435,60.479961375140114,SL
DOGE/USDT,buy,2025-05-21 04:00:00+00:00,2025-05-21 16:00:00+00:00,2025-05-21 16:00:00+00:00,10,0.229,0.22358619000000002,-6157.317789301294,-24.629271157205178,39.25764192139737,SL
ZEC/USDT,buy,2025-04-28 08:00:00+00:00,2025-05-22 12:00:00+00:00,2025-05-22 12:00:00+00:00,10,37.6,47.0,8064.918727775478,248.87499999999991,250.0,HalfTP10%
LUNA2/USDT,buy,2025-05-27 20:00:00+00:00,2025-05-27 20:00:00+00:00,2025-05-27 20:00:00+00:00,10,0.195,0.1934,-2300.2564102564206,-9.201025641025682,8.205128205128156,TrendExit
AVAX/USDT,buy,2025-05-27 08:00:00+00:00,2025-05-27 12:00:00+00:00,2025-05-28 12:00:00+00:00,10,23.49,22.856,-6994.178373776037,-27.97671349510415,16.219667943805884,TrendExit
LUNA2/USDT,sell,2025-05-28 08:00:00+00:00,2025-05-28 12:00:00+00:00,2025-05-28 12:00:00+00:00,10,0.1916,0.19529509999999997,-5073.783337682649,-20.295133350730595,13.04801670146139,SL
AVAX/USDT,sell,2025-05-28 16:00:00+00:00,2025-05-28 20:00:00+00:00,2025-05-28 20:00:00+00:00,10,22.856,23.599,-8381.032332866647,-33.52412933146659,4.55022751137569,TrendExit
LUNA2/USDT,sell,2025-05-28 16:00:00+00:00,2025-05-28 20:00:00+00:00,2025-05-29 00:00:00+00:00,10,0.1911,0.19739719999999997,-8492.214285714255,-33.968857142857026,15.698587127158573,SL
LUNA2/USDT,buy,2025-05-29 04:00:00+00:00,2025-05-29 04:00:00+00:00,2025-05-29 04:00:00+00:00,10,0.1965,0.194,-3429.0712468193415,-13.716284987277366,0.5089058524172468,TrendExit
SOL/USDT,buy,2025-05-08 00:00:00+00:00,2025-05-23 08:00:00+00:00,2025-05-29 12:00:00+00:00,10,147.27,169.65,52811.42798940719,150.88979425544912,274.3260677666869,TrendExit
AVAX/USDT,buy,2025-05-29 00:00:00+00:00,2025-05-29 00:00:00+00:00,2025-05-29 12:00:00+00:00,10,23.599,22.729248,-9459.25806178229,-37.83703224712916,31.399635577778707,SL
BTC/USDT,buy,2025-05-06 20:00:00+00:00,2025-05-22 16:00:00+00:00,2025-05-30 04:00:00+00:00,20,94910.8,104997.5,150563.98754129856,210.44487771676154,359.25732371869157,TrendExit
BNB/USDT,buy,2025-05-06 20:00:00+00:00,2025-05-27 12:00:00+00:00,2025-05-30 20:00:00+00:00,10,599.43,655.0,22914.595949485334,91.65838379794134,164.43955090669476,TrendExit
AVAX/USDT,sell,2025-05-29 16:00:00+00:00,2025-05-31 00:00:00+00:00,2025-05-31 08:00:00+00:00,10,22.774,20.189,28140.845920786862,112.56338368314745,132.38781066128044,RevLow
BTC/USDT,buy,2025-06-03 16:00:00+00:00,2025-06-03 16:00:00+00:00,2025-06-03 20:00:00+00:00,50,106556.1,105330.1,-12277.908239660219,-62.49961757233953,2.9796510945877333,TrendExit
ZEC/USDT,buy,2025-04-28 08:00:00+00:00,2025-05-26 00:00:00+00:00,2025-06-06 00:00:00+00:00,10,37.6,47.36,19541.73437378592,258.44468085106377,510.6382978723403,TrendExit
BTC/USDT,sell,2025-06-04 12:00:00+00:00,2025-06-05 20:00:00+00:00,2025-06-08 12:00:00+00:00,20,105044.2,106073.16719999998,-17058.235789751438,-21.600923870141813,90.23058864744537,SL
AVAX/USDT,sell,2025-06-04 20:00:00+00:00,2025-06-05 20:00:00+00:00,2025-06-08 16:00:00+00:00,10,20.645,21.172150999999996,-6636.710771373167,-26.54684308549266,108.06490675708393,SL
ETH/USDT,sell,2025-06-05 20:00:00+00:00,2025-06-06 00:00:00+00:00,2025-06-09 16:00:00+00:00,25,2528.08,2579.46,-10960.162681464608,-53.33471448688363,146.81101863865072,TrendExit
SOL/USDT,sell,2025-06-04 12:00:00+00:00,2025-06-05 20:00:00+00:00,2025-06-09 20:00:00+00:00,10,155.83,157.97781999999998,-7394.99425656149,-14.789988513122978,92.40839376243343,SL
DOGE/USDT,sell,2025-06-04 20:00:00+00:00,2025-06-05 20:00:00+00:00,2025-06-09 20:00:00+00:00,10,0.18919,0.19368348999999999,-6190.7695240234325,-24.76307809609373,113.16665785718052,SL
BNB/USDT,sell,2025-06-05 20:00:00+00:00,2025-06-05 20:00:00+00:00,2025-06-09 20:00:00+00:00,10,644.04,660.8702099999999,-6786.327365148137,-27.14530946059255,34.14384199739149,SL
LUNA2/USDT,sell,2025-05-29 16:00:00+00:00,2025-06-05 20:00:00+00:00,2025-06-11 12:00:00+00:00,10,0.1901,0.1837,8170.831141504459,32.68332456601783,183.061546554445,TrendExit
ZEC/USDT,buy,2025-06-07 20:00:00+00:00,2025-06-10 16:00:00+00:00,2025-06-12 00:00:00+00:00,10,50.21,48.86,-6968.407687711616,-27.873630750846463,57.359091814379646,TrendExit
ZEC/USDT,sell,2025-06-12 04:00:00+00:00,2025-06-12 08:00:00+00:00,2025-06-12 12:00:00+00:00,10,48.86,50.19013999999999,-7059.276862464144,-28.237107449856573,27.83462955382725,SL
SOL/USDT,sell,2025-06-12 12:00:00+00:00,2025-06-12 12:00:00+00:00,2025-06-12 12:00:00+00:00,10,157.66,160.02987,-8019.519646708068,-16.039039293416135,8.372447037929678,SL
BTC/USDT,sell,2025-06-17 16:00:00+00:00,2025-06-17 16:00:00+00:00,2025-06-20 08:00:00+00:00,50,104199.2,106010.60469999998,-15846.536242487413,-91.9637387978978,43.14812397791907,SL
LUNA2/USDT,sell,2025-06-12 04:00:00+00:00,2025-06-22 20:00:00+00:00,2025-06-22 20:00:00+00:00,10,0.1734,0.13005,18684.375000000007,249.12500000000003,250.0,HalfTP10%
LUNA2/USDT,sell,2025-06-12 04:00:00+00:00,2025-06-22 20:00:00+00:00,2025-06-22 20:00:00+00:00,10,0.1734,0.1335,40113.300173010364,229.2188581314878,274.5098039215686,RevLow
AVAX/USDT,sell,2025-06-12 08:00:00+00:00,2025-06-22 20:00:00+00:00,2025-06-22 20:00:00+00:00,10,21.008,15.756,18684.375,249.125,250.0,HalfTP10%
BTC/USDT,buy,2025-06-24 00:00:00+00:00,2025-06-24 00:00:00+00:00,2025-06-24 00:00:00+00:00,50,105291.0,104870.0,-2952.411266432162,-24.982215953880175,7.7452013942315014,TrendExit
SOL/USDT,sell,2025-06-17 16:00:00+00:00,2025-06-22 20:00:00+00:00,2025-06-28 12:00:00+00:00,10,147.55,148.1,-2364.706879024012,-4.729413758048024,147.20433751270764,TrendExit
LUNA2/USDT,sell,2025-06-27 00:00:00+00:00,2025-06-27 00:00:00+00:00,2025-06-28 16:00:00+00:00,10,0.1435,0.1475474,-7304.74512195122,-29.21898048780488,20.90592334494756,SL
BNB/USDT,sell,2025-06-12 16:00:00+00:00,2025-06-22 20:00:00+00:00,2025-06-28 20:00:00+00:00,10,659.81,648.37,4086.7484578893564,16.346993831557423,89.26812264136642,TrendExit
ETH/USDT,sell,2025-06-17 12:00:00+00:00,2025-06-22 20:00:00+00:00,2025-06-30 16:00:00+00:00,25,2551.26,2514.78,13305.966463629757,33.26491615907439,431.414281570675,TrendExit
BNB/USDT,sell,2025-07-01 16:00:00+00:00,2025-07-02 00:00:00+00:00,2025-07-02 00:00:00+00:00,10,645.74,649.6,-1745.1567194226743,-6.980626877690696,3.468888407098846,TrendExit
LUNA2/USDT,sell,2025-07-01 08:00:00+00:00,2025-07-02 00:00:00+00:00,2025-07-02 12:00:00+00:00,10,0.1441,0.14634619999999998,-4148.8950381678815,-16.595580152671527,36.78001387925051,SL
ETH/USDT,sell,2025-07-01 16:00:00+00:00,2025-07-02 00:00:00+00:00,2025-07-02 12:00:00+00:00,25,2422.49,2460.4079499999993,-16648.669749284338,-41.6507384705403,56.718500385966074,SL
AVAX/USDT,sell,2025-06-12 08:00:00+00:00,2025-06-22 20:00:00+00:00,2025-07-02 16:00:00+00:00,10,21.008,18.676,19260.64594440214,110.06083396801223,257.4257425742574,TrendExit
DOGE/USDT,sell,2025-06-12 12:00:00+00:00,2025-06-22 20:00:00+00:00,2025-07-02 16:00:00+00:00,10,0.18707,0.1709,21370.36269845511,85.48145079382044,237.82541294702506,TrendExit
DOGE/USDT,buy,2025-07-02 20:00:00+00:00,2025-07-02 20:00:00+00:00,2025-07-02 20:00:00+00:00,10,0.1709,0.16866,-3525.131655939135,-14.10052662375654,8.191925102399136,TrendExit
AVAX/USDT,buy,2025-07-02 20:00:00+00:00,2025-07-02 20:00:00+00:00,2025-07-02 20:00:00+00:00,10,18.676,18.519,-2350.5769436710057,-9.402307774684024,7.549796530306373,TrendExit
ZEC/USDT,sell,2025-07-01 00:00:00+00:00,2025-07-01 12:00:00+00:00,2025-07-03 04:00:00+00:00,10,38.21,39.20917,-6790.6280096833225,-27.16251203873329,52.08060717089773,SL
SOL/USDT,buy,2025-07-03 00:00:00+00:00,2025-07-03 08:00:00+00:00,2025-07-03 12:00:00+00:00,10,152.21,151.20864,-3787.758097365491,-7.575516194730982,27.067866763024796,SL
LUNA2/USDT,sell,2025-07-04 20:00:00+00:00,2025-07-04 20:00:00+00:00,2025-07-05 00:00:00+00:00,10,0.1448,0.1485484,-6724.920925414359,-26.89968370165744,2.762430939226599,SL
DOGE/USDT,sell,2025-07-04 20:00:00+00:00,2025-07-04 20:00:00+00:00,2025-07-05 00:00:00+00:00,10,0.16188,0.16449433,-4289.4693059673855,-17.15787722386954,1.2354830738819231,SL
AVAX/USDT,sell,2025-07-04 16:00:00+00:00,2025-07-04 16:00:00+00:00,2025-07-06 12:00:00+00:00,10,17.702,18.194175999999995,-7204.328437464617,-28.81731374985847,11.806575528189086,SL
ZEC/USDT,sell,2025-07-05 16:00:00+00:00,2025-07-06 08:00:00+00:00,2025-07-06 20:00:00+00:00,10,39.16,39.949909999999996,-5295.358497191001,-21.181433988764006,39.07048008171589,SL
SOL/USDT,buy,2025-07-06 20:00:00+00:00,2025-07-06 20:00:00+00:00,2025-07-07 00:00:00+00:00,10,151.21,150.46938,-2947.7537530586383,-5.895507506117277,18.45116063752392,SL
AVAX/USDT,sell,2025-07-08 04:00:00+00:00,2025-07-08 04:00:00+00:00,2025-07-08 08:00:00+00:00,10,17.777,18.094075999999998,-4711.305872756892,-18.84522349102757,5.400236260336394,SL
LUNA2/USDT,sell,2025-07-08 04:00:00+00:00,2025-07-08 04:00:00+00:00,2025-07-08 08:00:00+00:00,10,0.1468,0.1492491,-4422.896032016317,-17.69158412806527,3.4059945504087223,SL
ZEC/USDT,buy,2025-07-08 16:00:00+00:00,2025-07-09 00:00:00+00:00,2025-07-09 08:00:00+00:00,10,40.85,39.81,-6611.566707466325,-26.4462668298653,150.5507955936352,TrendExit
ZEC/USDT,sell,2025-07-09 12:00:00+00:00,2025-07-09 12:00:00+00:00,2025-07-09 20:00:00+00:00,10,39.81,40.6406,-5468.634137151448,-21.874536548605793,60.53755337854819,SL
ZEC/USDT,buy,2025-07-10 04:00:00+00:00,2025-07-10 04:00:00+00:00,2025-07-10 04:00:00+00:00,10,40.87,40.4595,-2759.7550159041057,-11.039020063616421,7.340347443112412,SL
SOL/USDT,buy,2025-07-09 00:00:00+00:00,2025-07-10 00:00:00+00:00,2025-07-10 08:00:00+00:00,10,151.59,157.56,19181.426875123638,38.362853750247275,51.058776964179756,RevHigh
DOGE/USDT,buy,2025-07-06 16:00:00+00:00,2025-07-11 04:00:00+00:00,2025-07-11 04:00:00+00:00,10,0.17012,0.19642,38379.864213496345,153.5194568539854,183.63508111921007,RevHigh
ETH/USDT,buy,2025-07-13 08:00:00+00:00,2025-07-13 08:00:00+00:00,2025-07-13 08:00:00+00:00,25,2961.47,2944.04301,-6881.631927725091,-17.204079819312728,2.9799390167722453,SL
SOL/USDT,buy,2025-07-13 12:00:00+00:00,2025-07-13 12:00:00+00:00,2025-07-13 16:00:00+00:00,10,161.98,161.23860000000002,-2787.40986541541,-5.57481973083082,13.211507593530158,SL
LUNA2/USDT,buy,2025-07-13 08:00:00+00:00,2025-07-14 04:00:00+00:00,2025-07-14 16:00:00+00:00,10,0.1705,0.1674324,-4745.698240469228,-18.982792961876914,36.36363636363626,SL
DOGE/USDT,buy,2025-07-14 04:00:00+00:00,2025-07-14 04:00:00+00:00,2025-07-14 20:00:00+00:00,10,0.2045,0.19625355000000003,-10326.194101466925,-41.3047764058677,31.491442542787297,SL
SOL/USDT,buy,2025-07-14 04:00:00+00:00,2025-07-14 04:00:00+00:00,2025-07-15 00:00:00+00:00,10,167.07,160.03979999999999,-15996.134280719205,-43.05832824564559,16.101035494104256,SL
AVAX/USDT,buy,2025-07-08 20:00:00+00:00,2025-07-16 20:00:00+00:00,2025-07-16 20:00:00+00:00,10,18.371,22.963749999999997,18665.624999999985,248.87499999999983,250.0,HalfTP10%
BNB/USDT,buy,2025-07-02 08:00:00+00:00,2025-07-17 12:00:00+00:00,2025-07-17 16:00:00+00:00,10,657.65,715.83,21855.569071694707,87.42227628677881,107.58001976735345,RevHigh
DOGE/USDT,buy,2025-07-16 16:00:00+00:00,2025-07-18 12:00:00+00:00,2025-07-18 12:00:00+00:00,10,0.20325,0.25406249999999997,18665.625,248.87500000000006,250.0,HalfTP10%
SOL/USDT,buy,2025-07-16 04:00:00+00:00,2025-07-22 00:00:00+00:00,2025-07-22 00:00:00+00:00,10,162.52,203.15,37331.24999999997,248.87499999999983,250.0,HalfTP10%
ZEC/USDT,buy,2025-07-10 20:00:00+00:00,2025-07-18 04:00:00+00:00,2025-07-23 16:00:00+00:00,10,41.15,41.63,2664.702308627005,10.658809234508022,146.53705953827463,TrendExit
LUNA2/USDT,buy,2025-07-16 00:00:00+00:00,2025-07-21 16:00:00+00:00,2025-07-23 20:00:00+00:00,10,0.1729,0.167832,-7574.271255060729,-30.29708502024292,152.11104684788887,SL
BNB/USDT,buy,2025-07-24 16:00:00+00:00,2025-07-24 16:00:00+00:00,2025-07-25 00:00:00+00:00,10,778.84,760.8284100000001,-6028.652934171316,-24.114611736685262,9.501309639977373,SL
ETH/USDT,buy,2025-07-24 20:00:00+00:00,2025-07-24 20:00:00+00:00,2025-07-25 00:00:00+00:00,25,3730.8,3662.1342,-17111.98407885733,-48.48977906883277,7.471587863192637,SL
LUNA2/USDT,buy,2025-07-26 12:00:00+00:00,2025-07-28 04:00:00+00:00,2025-07-28 12:00:00+00:00,10,0.1719,0.1707291,-1952.0281413612745,-7.8081125654450965,43.048283885980155,SL
DOGE/USDT,buy,2025-07-16 16:00:00+00:00,2025-07-21 16:00:00+00:00,2025-07-29 16:00:00+00:00,10,0.20325,0.2174775,12068.875,68.965,415.350553505535,SL
BTC/USDT,buy,2025-07-02 16:00:00+00:00,2025-07-14 04:00:00+00:00,2025-07-30 16:00:00+00:00,20,108695.4,116865.2,74365.69095217381,148.2495064188552,268.7252634426113,TrendExit
SOL/USDT,buy,2025-07-16 04:00:00+00:00,2025-07-22 20:00:00+00:00,2025-07-30 16:00:00+00:00,10,162.52,173.89640000000003,24137.75000000006,68.96500000000016,270.2436623184838,SL
BNB/USDT,buy,2025-07-26 00:00:00+00:00,2025-07-28 08:00:00+00:00,2025-07-30 16:00:00+00:00,10,785.98,773.15607,-4326.922451907179,-17.307689807628716,96.41466703987375,SL
ETH/USDT,buy,2025-07-26 04:00:00+00:00,2025-07-28 04:00:00+00:00,2025-07-30 16:00:00+00:00,25,3738.0,3690.86544,-13603.261829855588,-34.00815457463897,135.64071696094163,SL
BTC/USDT,buy,2025-07-31 08:00:00+00:00,2025-07-31 08:00:00+00:00,2025-07-31 12:00:00+00:00,20,118624.0,118120.4613,-20889.353055575044,-10.485414935426322,1.7534394388993795,SL
AVAX/USDT,buy,2025-07-08 20:00:00+00:00,2025-07-28 12:00:00+00:00,2025-07-31 16:00:00+00:00,10,18.371,22.804,42032.126041042946,240.1835773773882,492.2976430243319,TrendExit
ETH/USDT,buy,2025-07-31 04:00:00+00:00,2025-07-31 04:00:00+00:00,2025-07-31 16:00:00+00:00,25,3861.97,3757.3888500000003,-17529.469813474916,-70.16550453848626,10.376828406228041,SL
DOGE/USDT,sell,2025-08-05 20:00:00+00:00,2025-08-06 04:00:00+00:00,2025-08-06 04:00:00+00:00,10,0.19775,0.20040019999999997,-3602.1176991149964,-14.408470796459982,11.327433628318682,SL
AVAX/USDT,sell,2025-08-06 04:00:00+00:00,2025-08-06 04:00:00+00:00,2025-08-06 04:00:00+00:00,10,21.65,21.963942,-3877.008903002327,-15.508035612009309,4.341801385681185,SL
SOL/USDT,sell,2025-08-06 04:00:00+00:00,2025-08-06 04:00:00+00:00,2025-08-06 04:00:00+00:00,10,161.76,164.59443,-9265.600936572706,-18.531201873145413,3.7710187932738948,SL
LUNA2/USDT,sell,2025-08-05 16:00:00+00:00,2025-08-06 04:00:00+00:00,2025-08-07 08:00:00+00:00,10,0.1509,0.1568567,-10123.555914512868,-40.49422365805147,24.51954937044406,SL
BTC/USDT,sell,2025-07-31 20:00:00+00:00,2025-08-03 00:00:00+00:00,2025-08-07 16:00:00+00:00,50,116718.9,117407.5,-6069.279455530422,-34.51297090702509,208.5737614045366,TrendExit
ZEC/USDT,sell,2025-07-28 20:00:00+00:00,2025-08-02 16:00:00+00:00,2025-08-09 16:00:00+00:00,10,41.02,40.08,5481.7771818625515,21.927108727450207,158.4592881521209,TrendExit
ZEC/USDT,sell,2025-08-10 12:00:00+00:00,2025-08-10 12:00:00+00:00,2025-08-10 20:00:00+00:00,10,39.04,39.50946999999999,-3257.8428214651312,-13.031371285860525,15.624999999999986,SL
LUNA2/USDT,sell,2025-08-10 12:00:00+00:00,2025-08-10 12:00:00+00:00,2025-08-11 00:00:00+00:00,10,0.1622,0.16746729999999999,-8372.58577373609,-33.49034309494436,3.6991368680642243,SL
LUNA2/USDT,buy,2025-08-11 04:00:00+00:00,2025-08-11 04:00:00+00:00,2025-08-11 04:00:00+00:00,10,0.1676,0.164,-5617.243436754162,-22.468973747016648,4.176610978520323,TrendExit
AVAX/USDT,sell,2025-08-11 12:00:00+00:00,2025-08-11 12:00:00+00:00,2025-08-11 12:00:00+00:00,10,23.376,23.736,-4102.027720739202,-16.40811088295681,13.304243668720051,TrendExit
LUNA2/USDT,sell,2025-08-11 12:00:00+00:00,2025-08-11 12:00:00+00:00,2025-08-11 16:00:00+00:00,10,0.1594,0.1667666,-11809.415464240908,-47.23766185696363,13.801756587201883,SL
SOL/USDT,sell,2025-08-12 00:00:00+00:00,2025-08-12 04:00:00+00:00,2025-08-12 12:00:00+00:00,10,174.74,178.39821999999998,-10972.842823623552,-21.945685647247103,7.153485177978711,SL
ZEC/USDT,sell,2025-08-11 12:00:00+00:00,2025-08-11 20:00:00+00:00,2025-08-12 16:00:00+00:00,10,37.81,39.91988,-14207.517455699546,-56.83006982279818,42.316847394869114,SL
ZEC/USDT,buy,2025-08-12 20:00:00+00:00,2025-08-12 20:00:00+00:00,2025-08-13 00:00:00+00:00,10,39.82,38.75,-6964.370919136125,-27.857483676544497,11.300853842290378,TrendExit
LUNA2/USDT,buy,2025-08-12 20:00:00+00:00,2025-08-14 04:00:00+00:00,2025-08-14 08:00:00+00:00,10,0.1674,0.1621377,-8104.941532258068,-32.419766129032276,20.90800477897254,SL
AVAX/USDT,buy,2025-08-12 20:00:00+00:00,2025-08-14 00:00:00+00:00,2025-08-14 12:00:00+00:00,10,24.614,23.900076,-7497.572905663468,-29.990291622653874,56.55318111643777,SL
DOGE/USDT,buy,2025-08-13 04:00:00+00:00,2025-08-14 00:00:00+00:00,2025-08-14 12:00:00+00:00,10,0.23808,0.23107868999999998,-7598.170095136137,-30.392680380544547,74.34475806451609,SL
ETH/USDT,buy,2025-08-15 04:00:00+00:00,2025-08-15 12:00:00+00:00,2025-08-15 12:00:00+00:00,25,4632.63,4523.212259999999,-16450.512279695995,-61.51778856178925,20.290849905992633,SL
AVAX/USDT,buy,2025-08-15 04:00:00+00:00,2025-08-15 04:00:00+00:00,2025-08-15 16:00:00+00:00,10,24.86,23.497479000000002,-13945.089898431208,-55.780359593724825,32.01930812550279,SL
LUNA2/USDT,sell,2025-08-14 16:00:00+00:00,2025-08-15 16:00:00+00:00,2025-08-17 12:00:00+00:00,10,0.1556,0.162,-10537.91773778924,-42.15167095115696,46.91516709511569,TrendExit
AVAX/USDT,buy,2025-08-17 04:00:00+00:00,2025-08-17 16:00:00+00:00,2025-08-18 00:00:00+00:00,10,24.42,23.983992,-4711.404545454535,-18.845618181818143,51.597051597051525,SL
SOL/USDT,buy,2025-08-12 16:00:00+00:00,2025-08-14 04:00:00+00:00,2025-08-19 00:00:00+00:00,10,181.61,178.46,-6605.708633600943,-18.336187434612718,156.87462144155046,TrendExit
ZEC/USDT,sell,2025-08-14 16:00:00+00:00,2025-08-20 00:00:00+00:00,2025-08-20 08:00:00+00:00,10,37.35,38.22,-5827.299600847078,-24.30481927710835,79.51807228915659,TrendExit
SOL/USDT,buy,2025-08-21 00:00:00+00:00,2025-08-21 00:00:00+00:00,2025-08-21 12:00:00+00:00,10,187.89,183.22659,-12903.742335941259,-25.807484671882513,11.655756027463015,SL
LUNA2/USDT,buy,2025-08-22 20:00:00+00:00,2025-08-23 16:00:00+00:00,2025-08-24 04:00:00+00:00,10,0.1622,0.1572,-7952.681874229339,-31.81072749691736,49.32182490752145,TrendExit
DOGE/USDT,buy,2025-08-22 20:00:00+00:00,2025-08-22 20:00:00+00:00,2025-08-24 08:00:00+00:00,10,0.23872,0.22827150000000002,-11186.741527731197,-44.74696611092479,14.493967828418311,SL
LUNA2/USDT,sell,2025-08-24 12:00:00+00:00,2025-08-24 16:00:00+00:00,2025-08-24 16:00:00+00:00,10,0.1558,0.15875859999999997,-4999.806322207916,-19.999225288831664,2.5673940949934773,SL
AVAX/USDT,buy,2025-08-22 20:00:00+00:00,2025-08-23 12:00:00+00:00,2025-08-25 08:00:00+00:00,10,25.079,24.063912000000002,-10363.844810399149,-41.455379241596596,67.78579688185332,SL
ETH/USDT,buy,2025-08-22 16:00:00+00:00,2025-08-24 16:00:00+00:00,2025-08-29 08:00:00+00:00,50,4613.93,4344.43,-10024.903239358995,-296.90435268848876,372.5024003398402,TrendExit
LUNA2/USDT,sell,2025-08-29 08:00:00+00:00,2025-08-29 16:00:00+00:00,2025-08-31 00:00:00+00:00,10,0.1483,0.1534533,-8941.632923128811,-35.766531692515244,35.738368172623055,SL
ETH/USDT,buy,2025-08-31 16:00:00+00:00,2025-08-31 16:00:00+00:00,2025-08-31 20:00:00+00:00,25,4482.48,4433.562,-11907.69864003838,-29.76924660009595,3.6363798611485363,SL
ZEC/USDT,buy,2025-08-20 12:00:00+00:00,2025-08-22 12:00:00+00:00,2025-09-01 00:00:00+00:00,10,38.22,38.88,4064.9529042386275,16.259811616954508,182.6268969126113,TrendExit
BNB/USDT,buy,2025-08-06 08:00:00+00:00,2025-08-22 20:00:00+00:00,2025-09-01 12:00:00+00:00,10,763.5,847.53,27250.977406679744,109.00390962671898,181.08709888670595,TrendExit
ZEC/USDT,buy,2025-09-02 12:00:00+00:00,2025-09-02 12:00:00+00:00,2025-09-02 12:00:00+00:00,10,41.55,40.56939,-6147.230415162426,-24.588921660649703,2.647412755715991,SL
AVAX/USDT,sell,2025-08-29 12:00:00+00:00,2025-09-01 20:00:00+00:00,2025-09-02 20:00:00+00:00,10,23.737,24.467,-7942.263133504685,-31.769052534018744,45.751358638412555,TrendExit
ETH/USDT,buy,2025-09-03 20:00:00+00:00,2025-09-03 20:00:00+00:00,2025-09-03 20:00:00+00:00,25,4472.83,4447.62792,-6631.6647312775285,-16.579161828193822,4.007529908357836,SL
ETH/USDT,sell,2025-09-04 04:00:00+00:00,2025-09-05 12:00:00+00:00,2025-09-05 12:00:00+00:00,25,4396.12,4485.470989999999,-15254.499046526716,-53.337821473821734,81.69135510404608,SL
ZEC/USDT,buy,2025-09-05 08:00:00+00:00,2025-09-05 08:00:00+00:00,2025-09-05 12:00:00+00:00,10,41.75,40.84911,-5641.853622754466,-22.567414491017864,3.5928143712574507,SL
AVAX/USDT,buy,2025-09-03 00:00:00+00:00,2025-09-03 08:00:00+00:00,2025-09-06 08:00:00+00:00,10,24.467,24.147,-3518.0753668206053,-14.072301467282422,53.78673315077462,TrendExit
DOGE/USDT,sell,2025-08-25 08:00:00+00:00,2025-09-01 20:00:00+00:00,2025-09-07 12:00:00+00:00,10,0.22063,0.22357,-3326.694547257586,-14.332139781534718,72.70090196256174,TrendExit
BTC/USDT,sell,2025-08-24 16:00:00+00:00,2025-09-01 04:00:00+00:00,2025-09-08 12:00:00+00:00,20,114372.7,112573.6,41097.16028483262,29.476034927915162,125.22568759852652,TrendExit
LUNA2/USDT,sell,2025-08-31 16:00:00+00:00,2025-09-01 20:00:00+00:00,2025-09-08 12:00:00+00:00,10,0.1499,0.15095079999999997,-2003.3779186123334,-8.013511674449331,76.71781187458312,SL
ZEC/USDT,buy,2025-09-06 04:00:00+00:00,2025-09-08 16:00:00+00:00,2025-09-08 16:00:00+00:00,10,41.47,51.8375,18665.625,248.875,250.0,HalfTP10%
SOL/USDT,buy,2025-08-22 16:00:00+00:00,2025-09-12 20:00:00+00:00,2025-09-12 20:00:00+00:00,10,193.46,241.82500000000002,13203.474496137185,248.87500000000014,250.0,HalfTP10%
SOL/USDT,buy,2025-08-22 16:00:00+00:00,2025-09-12 20:00:00+00:00,2025-09-13 04:00:00+00:00,10,193.46,242.35,31143.87156860035,251.58738240463128,261.2426341362555,RevHigh
AVAX/USDT,buy,2025-09-13 00:00:00+00:00,2025-09-13 04:00:00+00:00,2025-09-15 08:00:00+00:00,10,28.968,28.467503999999998,-4567.2272162386325,-18.26890886495453,78.25876829605079,SL
